label,text
1,#FOTO Sejumlah artis Korea ini dinilai memiliki wajah lokal dan mirip orang Indonesia. Tak jarang penggemar melihat kemiripannya dengan artis Indonesia:   https://t.co/YHTjUPVQtW
1,"Kehilangan kaki kanan karena kecelakaan tak membuat Sugeng Siswoyudono (60) patah semangat. Dengan gigih, Sugeng punya bengkel kaki palsu untuk disabilitas.  via @detik_jatim  https://t.co/i7PytKpS7E"
1,"Kiper Chelsea Edouard Mendy akui terpengaruh dengan kegagalannya di Ballon d'Or 2021. Walau demikian, Mendy tetap puas dengan dengan kariernya.  https://t.co/tpMpyDuvXW"
1,Polisi masih memeriksa dua orang terkait acara bermuatan sensual 'Bungkus Night' di Jakarta Selatan. Polisi menyelidiki acara itu tak dilakukan pertama kali.  https://t.co/aKlbZZ5vFR
1,"Phoebe Gates, putri bungsu Bill Gates, dalam postingan terbarunya di media sosial tampil berani menggunakan bikini. Hal itu dia lakukan karena sebuah keresahan ini:   https://t.co/c7U8tL7yF7"
1,"Ketika cerai dari Ben Kasyafani, Marshanda tidak mendapatkan hak asuh anak. Ternyata ini alasannya:   https://t.co/X9LHwXuZ9G"
1,Ramalan zodiak Aquarius ada saja pengeluaran di hari ini yang tidak disangka-sangka sebelumnya. Berikut ramalan zodiak hari ini:  https://t.co/2sSzKdGbK8
1,"#FOTO Ini cerita tentang Kampung Gabus yang dikenal dengan Rumah Jawara di Bekasi. Dulu dikenal premanismenya, kini berubah menjadi kampung aman, tentram dan nyaman.  https://t.co/8TuiMUwVeP"
1,"Arkana Aidan Misbach, anak bungsu Ridwan Kamil dan Atalia menjadi pelipur lara selepas kepergian Emmeril Kahn Mumtadz. Lihat foto-foto Arkana di sini. #detiknetwork   https://t.co/D8JQoJRdYC"
1,Pemprov DKI Jakarta memperbolehkan PKL berjualan di dalam kawasan car free day pekan ini.  https://t.co/RfcE7GeeeU
1,"Eddie Nketiah adalah masa depan Arsenal. Oleh karenanya, The Gunners memberinya kontrak baru berdurasi panjang.  https://t.co/3RjrXt7F1R"
1,"PKS  disebut diam-diam tengah melakukan penjajakan untuk berkoalisi dengan PKB, tak mau ambil pusing atas pertemuan PKB dan Partai Gerindra.  https://t.co/Y1XANvcu7u"
1,"Kakek di Tulungagung meninggal dunia secara mendadak. Saat meninggal, ia berada di bekas lokalisasi Ngujang. Ia muntah-muntah saat hendak berhubungan intim.  via @detik_jatim  https://t.co/hUIBCHHxWU"
1,Polisi telah mengamankan dua orang terkait viral acara berbau sensual bertajuk 'Bungkus Night' di Jakarta Selatan. Saat ini keduanya masih dalam pemeriksaan.  https://t.co/sU7eTAaHCq
1,Francesco Bagnaia menjadi yang tercepat dalam kualifikasi MotoGP Jerman 2022. Fabio Quartararo dan Johann Zarco lengkapi baris depan di posisi kedua dan ketiga.  https://t.co/Fat1K3IMSy
1,"Gempa bermagnitudo 2,6 terjadi di Ambarawa, Kabupaten Semarang dini hari tadi. BMKG menjelaskan jenis gempa itu dangkal akibat adanya aktivitas sesar lokal.  https://t.co/1CtFsDUOyl"
1,Arus lalu lintas di Jalur Puncak pagi ini masih ramai lancar. Polisi baru akan mulai menerapkan one way dari Puncak ke arah Jakarta siang ini.  https://t.co/ZD290yfXGP
1,"Walau sudah memiliki dua anak, penampilan Sandra Dewi masih terlihat menawan. Ini penampilan Sandra Dewi 13 tahun yang lalu:   https://t.co/izBG5rqhWm"
1,Ganjar Pranowo masuk dalam bakal calon presiden yang akan diusung NasDem pada Pilpres 2024. Ganjar dinilai akan sulit keluar dari PDIP.  https://t.co/WXhNVM3lpO
1,"Setelah bertemu Ketum PDIP Megawati Soekarnoputri, Gibran menemui Ketum Gerindra Prabowo Subianto esok harinya.  https://t.co/lnWr4JsGGv"
1,"Wali Kota Solo Gibran Rakabuming menemui Ketum PDIP Megawati Soekarnoputri. Dalam silaturahmi itu, Gibran ditemani oleh Ketua DPR RI Puan Maharani.  https://t.co/NlYpTigrrs"
1,Bengkel kaki palsu Than Must Soegeng Mirtha Production di Mojokerto bisa jadi pilihan bagi penyandang disabilitas. Bengkel itu milik Sugeng Siswoyudono (60).  https://t.co/tnr875VBWg
1,Wanita ini mengungkapkan kisahnya yang bikin hati pilu. Saat hamil ia ditampar dan ketika anaknya lahir suaminya malah menceraikannya.  https://t.co/UdZELe6Z0Z
1,"Selain dijuluki 'Kota Angin', Kabupaten Majalengka juga kerap dijuluki 'Kota Pensiun'. Ini asal-usul dari julukan tersebut:   https://t.co/gKUwctyb43"
1,"Sebatang pohon pisang di Kabupaten Asahan, Sumut, tumbuh dengan cara tak biasa. Buahnya hidup dan masuk ke dalam batang pohonnya.  https://t.co/okxZzGEWEf"
1,Gagal jantung merupakan kondisi otot jantung yang tidak dapat berfungsi dengan normal. Beberapa kasus gagal jantung tidak bisa pulih 100 persen. Ini faktanya:   https://t.co/tX3DUpNwEx
1,"Gubernur Jateng Ganjar Pranowo hadir di Solo Car Free Day, hari ini. Dalam kesempatan itu ada warga yang meneriakkan sapaan ke Ganjar, ""Halo presidenku.""  https://t.co/FrivzXs8AR"
1,Nikita Mirzani kemarin heboh dikabarkan jadi tersangka dari kasus pencemaran nama baik. Ia ngaku akan fokus usut soal hebohnya surat tersebut.  https://t.co/FmMI8vK366
1,"Sadio Mane meninggalkan Liverpool sebagai legenda, untuk bergabung dengan Bayern Munich. Linimasa ramai dengan berbagai ucapan yang menyentuh.  https://t.co/yj5D6UhOMr"
1,#FOTO Lukisan kaca Nagasepaha karya seniman Bali I Ketut Santosa menarik minat banyak kalangan hingga tembus ke pasar internasional. Ini potretnya:   https://t.co/hqSadVMJpT
1,Mona Ratuliu memutuskan merawat keponakannya yang bernama Balint. Ini cerita Mona Ratuliu yang jadi ibu susu bagi sang keponakan:   https://t.co/bUym4WE0Rt
1,Nama Nikita Mirzani kembali dibicarakan pekan ini gara-gara surat penetapan jadi tersangka atas kasus pencemaran nama baik.   https://t.co/8XjzMkgeX6
1,Penampilan baru Zayn Malik membuat mantan personil One Direction itu hampir tidak bisa dikenali. Begini penampilan Zayn Malik:   https://t.co/XG0RpgXu3C
1,"Fans Chelsea jangan berharap banyak soal aktivitas tim di bursa transfer. Sebab, The Blues enggan belanja jor-joran demi menghormati Financial Fair Play.  https://t.co/XASS3vwwAw"
1,Pakar seks dr Boyke Dian Nugraha berikan penjelasan akibat melakukan seks bebas maupun fenomena FWB di Indonesia. Ini kata dr Boyke:   https://t.co/oOxKCzJKaO
1,"Indonesia Open 2022 memasuki babak final, Minggu (19/6/2022). China mendominasi dengan menempatkan empat wakilnya di empat sektor.  https://t.co/KHF3wtwDhd"
1,Jaksa menyebut Anhaf alias Erayani terancam pidana 10 tahun penjara. Erayani duduk di kursi pesakitan atas kasus penipuan gelar akademik.  https://t.co/lD6rYkqqWT
1,Nicky Wu dikenal sebagai salah satu aktor yang sangat tampan pada era 90-an. Namun kini penampilannya malah dikritik oleh para netizen. Kenapa ya?🤔   https://t.co/hiIVR7Dkx2
1,"Kedatangan Erik ten Hag boleh jadi bikin para pemain Manchester United lebih pede, termasuk Raphael Varane. Ia tak sabar memulai musim bersama Ten Hag.  https://t.co/EUjLVRbS21"
1,PKB 'malam mingguan' bareng Gerindra untuk menjalin kerja sama dengan Partai Gerindra dalam menghadapi Pemilu 2024.  https://t.co/D31URXTHdg
1,"#FOTO Triops adalah hewan unik, bermata tiga, dan makhluk zaman purba yang masih hidup hingga sekarang. Ternyata, hewan ini juga dipelihara manusia.  https://t.co/u7JNL1IOip"
1,Pemain Liverpool Mohamed Salah bukan hanya gigit jari usai gagal balas dendam pada Real Madrid. Salah juga bermain dengan cedera di final Liga Champions.   https://t.co/3CqlRnXp1W
1,"Antoine Griezmann harus lekas perbaiki performanya jika tidak ingin kehilangan tempat di Timnas Prancis. Sebab, ada Christopher Nkunku yang mengancam.  https://t.co/9yAHl8AwWC"
1,Gubernur Jawa Tengah Ganjar Pranowo merespons hasil Rakernas NasDem sebagai salah satu kandidat bakal capres 2024. Ini kata Ganjar:   https://t.co/uJtYXbypOs
1,"Fenomena Friends with Benetifs jadi perbincangan. Hubungan seks tanpa komitmen diam-diam ngetren di kalangan kaum muda. Awas, banyak ruginya lho!  https://t.co/t92rOgkvyo"
1,"Seandainya dahulu Nokia cekatan langsung memakai sistem operasi Android, barangkali nasibnya bisa jauh berbeda. Ini skenario kalau dulu Nokia pakai android:   https://t.co/JCEWw6fXys"
1,"Tebet Eco Park, Jakarta Selatan ditutup sementara usai belum lama dibuka pasca-renovasi. Penutupan dilakukan karena taman itu akan dijadikan zona emisi rendah.  https://t.co/dwnxNVaPw7"
1,Laga lanjutan Piala Presiden 2022 antara Persib Bandung melawan Persebaya Surabaya di Stadion GBLA menelan korban jiwa. Begini kronologinya:   https://t.co/6HcwM40cZe
1,Kisah rumah tangga Ronal Surapradja dan Seruni kian panas dengan argumen masing-masing. Seruni ingin lebih dulu cerai gegara KDRT.  https://t.co/tFjoyAPZ1G
1,Ada sejumlah cairan di dunia ini yang memiliki nilai tukar fantastis. Bahkan hanya beberapa ukuran mili saja cairan ini bisa dibanderol dengan harga miliaran. #CNNIndonesia #detiknetwork   https://t.co/GIYbiB38Bt
1,"Produksi berlimpah daun ganja dimanfaatkan seorang petani sebagai makanan ayam. Hasilnya, diklaim membuat ayam lebih sehat dan dagingnya lebih bergizi.  https://t.co/49HT3NOBpV"
1,"Berbarengan dengan masuknya BA.4 dan BA.5, Indonesia mencatatkan kenaikan kasus di atas seribu 4 hari berturut-turut. Ini situasi COVID-19 global terkini:   https://t.co/695LbbBThA"
1,Seorang gadis di Pemalang ceritakan pengalaman stroke hingga koma di usia 21 tahun. Ia menyebut salah satu pemicunya adalah begadang. Ini kata dokter:   https://t.co/Ar9498WQT0
1,Chen Kaishi yang dikenal dengan Gu Yazhen memang berakting total di Kungfu Huslte. Ini penampilannya sekarang:   https://t.co/XO5CQgOlt1
1,Aksi Christina Aguilera usai penampilannya di L.A Pride pakai dildo hijau bertabur berlain di panggung tuai cibiran.   https://t.co/NWxwLKEdkN
1,Almaratu Intan bicara soal Caisar Aditya yang mencabut gugatan cerai. Ia menekankan ingin tetap berpisah dari sang komedian.  https://t.co/LZuMqHmcmB
